gn:id,gp:id_factual,gp:id_blackmad,reason
3123639,759019,12692199,mismatch
3154663,859160,859173,mismatch
7286879,12685061,785359,mismatch
133038,2228887,2254644,mismatch
6355977,771675,12694431,mismatch
7285121,20075481,20100779,mismatch
3285198,12591924,22658395,mismatch
1356636,2198286,2198288,mismatch
1727073,1198870,56121351,mismatch
3050616,55848164,55847821,mismatch
3049623,55848165,810170,mismatch
3051480,55848162,807950,mismatch
73958,1959080,1956835,mismatch
7286972,20075374,20103910,mismatch
7286980,20075375,20103929,mismatch
7286705,20075373,20103472,mismatch
7286564,20075372,20103197,mismatch
2272790,56123220,1352065,mismatch
1321376,987080,987079,mismatch
7150739,55820062,55818823,mismatch
2689569,899396,899395,mismatch
2981155,623470,29332634,mismatch
686254,875647,866307,mismatch
4923458,55833009,55830744,mismatch
2739636,741010,741009,mismatch
4680464,23505580,55827426,mismatch
3059050,29402216,820678,mismatch
3059062,29402215,820667,mismatch
3459816,436967,439225,mismatch
4898672,55830570,55822909,mismatch
3130244,12688181,752296,mismatch
3032202,580271,22527873,mismatch
6691360,22757890,20104319,mismatch
1658073,1139237,1140608,mismatch
251647,965042,965024,mismatch
5332455,23505470,55813320,mismatch
8161230,28737984,28737983,mismatch
3899067,419931,346840,mismatch
142857,2254352,2218981,mismatch
1161800,2254353,2217654,mismatch
142714,2254356,2214683,mismatch
2935647,645377,12623692,mismatch
1704772,56121364,1179639,mismatch
1693874,56121365,1187668,mismatch
1681333,56121363,1197236,mismatch
2803463,12634729,12634733,mismatch
2959343,12634728,633460,mismatch
2959492,12634726,633381,mismatch
5372118,23501643,55812828,mismatch
5392470,23501645,23507799,mismatch
5317432,23508143,55820776,mismatch
3531391,115211,55889056,mismatch
126181,2236733,2237162,mismatch
2925924,12623906,650067,mismatch
8096685,55829505,55828617,mismatch
4233835,55830329,55830400,mismatch
3035787,29333609,577523,mismatch
2297531,1485524,56123127,mismatch
3150263,860521,860520,mismatch
2803827,709206,12636574,mismatch
3488439,110010,110024,mismatch
2511275,29372813,29372787,mismatch
2518100,29372812,759730,mismatch
1606270,1226168,55946233,mismatch
5395722,55815206,55815088,mismatch
3403335,427977,421843,mismatch
4901497,55830800,55830964,mismatch
4893788,55830805,55830187,mismatch
4916262,55830803,55829849,mismatch
7151012,55830807,55830293,mismatch
4912948,55830806,55830007,mismatch
3118053,12691399,765591,mismatch
2963344,561299,20071722,mismatch
2097694,1061877,1061879,mismatch
4637006,55816225,55817165,mismatch
3121985,760994,760993,mismatch
5337636,55814051,55815194,mismatch
5405521,55814055,55815430,mismatch
4919936,55832446,55832179,mismatch
5249256,55832444,55832617,mismatch
1133342,1928761,1926485,mismatch
3411792,453572,461601,mismatch
2522293,751612,12690161,mismatch
2736207,56041531,745808,mismatch
1256728,2295465,29099142,mismatch
1426540,2207012,2206969,mismatch
3398931,434565,457211,mismatch
3662342,449977,449971,mismatch
620945,832331,832330,mismatch
3446194,454013,26804405,mismatch
6361617,775613,12689789,mismatch
4558953,55838295,23496362,mismatch
3471827,458481,449842,mismatch
2916972,654829,12623180,mismatch
2261911,29384331,29384228,mismatch
5350782,55814877,55813268,mismatch
739634,2344388,56120921,mismatch
3106380,776961,20220898,mismatch
6356643,776803,12691696,mismatch
3123522,12692250,759246,mismatch
1170414,2211236,2203513,mismatch
2265903,55867546,744096,mismatch
6158376,29373719,23402680,mismatch
2855823,684049,12623794,mismatch
6359497,776770,12689282,mismatch
3572908,12506258,12481270,mismatch
5324821,55815941,55813235,mismatch
5367351,55815942,55813181,mismatch
5335557,55815948,55812751,mismatch
117835,2246720,2248165,mismatch
5522501,2414733,55994364,mismatch
2634595,39416,23416023,mismatch
4906889,55823284,55833116,mismatch
5364237,55815466,55814396,mismatch
2838918,692039,12632569,mismatch
2838924,692037,12634286,mismatch
3698680,418495,419170,mismatch
6361216,20226485,12692875,mismatch
6317461,56123395,56123396,mismatch
1537939,56123397,2262195,mismatch
2745340,728939,734346,mismatch
2659048,783862,12684263,mismatch
5370777,55814673,55813033,mismatch
5370212,55814672,55814546,mismatch
5352153,55814670,55813719,mismatch
5346998,55814671,23493094,mismatch
5409645,55814679,23508436,mismatch
5353442,55812795,55814734,mismatch
5600667,55818498,55818044,mismatch
4914685,23508249,55832312,mismatch
2738514,742436,742434,mismatch
4891434,55831889,55831004,mismatch
144797,2214905,2254283,mismatch
124375,2214907,2215472,mismatch
1706669,1178105,1178106,mismatch
2736062,29381522,29385860,mismatch
2738523,29381521,742432,mismatch
2792879,12602252,973247,mismatch
130140,2232363,2232362,mismatch
1705572,1199387,56121315,mismatch
1516755,2263866,2265080,mismatch
262426,953083,949511,mismatch
6356623,12691673,775898,mismatch
3662344,449861,461063,mismatch
4906665,23507560,55830005,mismatch
2851784,686173,12634284,mismatch
3183078,23388132,710137,mismatch
5062710,55823703,55822618,mismatch
3180242,23388136,712782,mismatch
686071,866441,866442,mismatch
927643,1367239,56122790,mismatch
3042603,818078,22528241,mismatch
3469447,56067365,55944068,mismatch
2720734,887122,887123,mismatch
3988333,141039,55887034,mismatch
3892870,26794237,349880,mismatch
2032899,2265172,2266734,mismatch
1815427,12685311,2126230,mismatch
1814757,12685312,2126270,mismatch
3119446,763670,12692320,mismatch
2740877,739293,739294,mismatch
3057314,822543,29401439,mismatch
5377903,55813858,55813299,mismatch
2890202,666110,12634736,mismatch
2890197,666113,12635446,mismatch
7285989,785351,12685054,mismatch
2890199,666112,12623823,mismatch
2895751,663696,12635187,mismatch
4854925,55823629,23505931,mismatch
4393771,55823750,55824901,mismatch
3699652,418637,420281,mismatch
4174897,55841967,55841279,mismatch
3175177,717002,12677050,mismatch
7285827,20075379,20101722,mismatch
3132222,22660313,865654,mismatch
257141,55869297,957025,mismatch
2786769,12602561,976921,mismatch
1699755,1199529,56121278,mismatch
1700062,1199520,1183117,mismatch
2964647,20071638,560697,mismatch
1516205,2266565,2265355,mismatch
2032788,2266567,2265203,mismatch
1516272,2266568,2265319,mismatch
2659839,783199,12683907,mismatch
6348961,55817355,55816938,mismatch
5434006,55806608,2468488,mismatch
256155,958714,958734,mismatch
724003,29402050,821368,mismatch
724185,29402054,820921,mismatch
724789,29402055,819479,mismatch
724525,29402051,820129,mismatch
724104,29402056,821113,mismatch
3448240,451283,421730,mismatch
1714505,56121426,1199150,mismatch
3135433,864730,864731,mismatch
3135414,864737,864739,mismatch
6355824,20226063,12691336,mismatch
2661102,782162,12683249,mismatch
2658284,784463,12683385,mismatch
2734698,747884,55867898,mismatch
3119029,764535,23413285,mismatch
5847209,55812464,55812275,mismatch
121795,2252629,2255015,mismatch
140046,2252623,2220712,mismatch
617757,480994,480996,mismatch
3517991,56075292,125565,mismatch
6316468,456742,56125116,mismatch
3407480,440442,422008,mismatch
3396742,440441,441036,mismatch
4841237,55837546,23507592,mismatch
115222,2249473,2249814,mismatch
3392120,431594,444111,mismatch
1724106,56121425,1198941,mismatch
1705552,56121428,1199389,mismatch
5259292,23506743,55822297,mismatch
5112972,2381752,28744992,mismatch
6358796,12693939,22661463,mismatch
6358794,12693938,29370292,mismatch
2953339,636510,29349173,mismatch
2421761,1335186,56061131,mismatch
3345184,34076,34077,mismatch
3017253,591969,591970,mismatch
293907,1967822,22722716,mismatch
2693610,897844,897847,mismatch
2293507,56123156,1339639,mismatch
8150486,28737405,28737404,mismatch
8151535,28737402,28737400,mismatch
8149976,28737408,28737407,mismatch
4004867,55888660,55965465,mismatch
2808251,706864,12634436,mismatch
2799478,966592,968932,mismatch
2958970,633654,12622928,mismatch
6535996,12680020,20128398,mismatch
2641332,22763082,30490,mismatch
2653789,15158,15157,mismatch
3453546,455982,56122352,mismatch
2944169,12632779,641254,mismatch
3123636,12691153,759021,mismatch
4900985,23506945,55833164,mismatch
1162619,2211572,2210327,mismatch
2660398,12683348,782717,mismatch
3723618,92320,92315,mismatch
2100868,1051240,1061500,mismatch
2870490,675597,12632673,mismatch
2938415,12634828,644059,mismatch
2942922,12634824,641865,mismatch
2944529,12634823,641093,mismatch
2958555,12634820,633882,mismatch
2818170,12634822,701853,mismatch
2934317,12634829,646061,mismatch
8152105,28737642,28737643,mismatch
8160699,28737645,28737644,mismatch
5176983,55835110,55833759,mismatch
6359885,12694927,20228363,mismatch
4766617,55840366,55840147,mismatch
2661244,782036,12683148,mismatch
131078,2231487,2231488,mismatch
3927905,419767,420579,mismatch
131078,2231489,2231488,mismatch
131078,2231484,2231488,mismatch
131078,2231486,2231488,mismatch
131078,2231483,2231488,mismatch
116326,2250418,2234139,mismatch
114215,2250410,2255216,mismatch
2803667,709301,12634819,mismatch
3173539,29339111,718260,mismatch
3030970,581215,581249,mismatch
3030986,581212,20180060,mismatch
5360218,55815019,55812898,mismatch
3353172,1466449,55921226,mismatch
5387051,55815301,55815081,mismatch
5379597,55815304,55813615,mismatch
5382528,55815302,28358321,mismatch
5366470,55815306,56205223,mismatch
2653741,15223,20093893,mismatch
2653741,15225,20093893,mismatch
141679,2242985,2242497,mismatch
7285673,785062,12684881,mismatch
7285377,785063,12684882,mismatch
7287083,785061,12684880,mismatch
7286073,785064,12684883,mismatch
7287532,785065,12684884,mismatch
2689026,891796,899680,mismatch
5096325,55836482,23505535,mismatch
5097858,55836481,55836478,mismatch
622152,831255,831252,mismatch
2034400,12686873,2149767,mismatch
3665177,454334,454331,mismatch
3665177,454333,454331,mismatch
1218695,1936202,1936526,mismatch
5324821,23505181,55813235,mismatch
2798023,969790,12602763,mismatch
3125033,757628,29372307,mismatch
4159292,23506463,55840705,mismatch
5257067,23506467,55831654,mismatch
1177526,2211359,2197211,mismatch
3468902,426136,426134,mismatch
2515692,763781,29372772,mismatch
2862202,680275,12634876,mismatch
6355628,752839,12691136,mismatch
3398255,56125083,456236,mismatch
3407248,56125081,422316,mismatch
3392020,56125080,456414,mismatch
3387926,56125087,458083,mismatch
3400541,56125085,456184,mismatch
1515989,2265635,2266617,mismatch
1515979,2265638,2266766,mismatch
6361100,759042,12692759,mismatch
4902285,55833072,55830990,mismatch
5260037,55833071,55831332,mismatch
5157918,55833689,55834305,mismatch
2911491,656868,24547207,mismatch
2524163,718303,718302,mismatch
5548429,2506034,2506033,mismatch
1184249,2190696,2210845,mismatch
3440063,380843,380947,mismatch
1791681,12687129,2168348,mismatch
3650775,26810563,376301,mismatch
3058945,29399692,820779,mismatch
3061146,29399690,818552,mismatch
2998974,29332117,604828,mismatch
5357469,55814510,55814702,mismatch
5143500,23508345,55835406,mismatch
2890590,12622768,22528041,mismatch
8261436,26794300,22723875,mismatch
111645,2232221,2253469,mismatch
2312895,1292953,1472747,mismatch
117656,2246897,2255183,mismatch
1221871,2213337,2212795,mismatch
3529947,117870,55884669,mismatch
664007,882595,882578,mismatch
5039707,55821749,55820845,mismatch
2962293,561848,20073651,mismatch
852835,24906271,24918182,mismatch
6362258,12693032,772012,mismatch
3045564,814783,814708,mismatch
3389780,456488,56125236,mismatch
1513714,2272583,56122369,mismatch
1216311,2272581,2271571,mismatch
5325738,2358492,28296932,mismatch
1516471,2265092,2264089,mismatch
6359008,753006,12687789,mismatch
3885509,419929,348051,mismatch
3890421,419924,347686,mismatch
2938633,643929,12623146,mismatch
118223,2246244,2255107,mismatch
3009635,20202303,598051,mismatch
592062,842313,842351,mismatch
48550,2215198,2215199,mismatch
3823305,55897172,55912341,mismatch
2878109,671574,12625847,mismatch
3695712,418951,420358,mismatch
3695617,418955,56123370,mismatch
723049,823418,29399969,mismatch
3398574,457237,449740,mismatch
2658552,784223,20075441,mismatch
42718,2231946,2231926,mismatch
42718,2231940,2231926,mismatch
42718,2231942,2231926,mismatch
42718,2231941,2231926,mismatch
42718,2231944,2231926,mismatch
3130635,751732,20220514,mismatch
3006800,599750,20186202,mismatch
3526485,55884647,125941,mismatch
7287158,784180,12684401,mismatch
4709387,55828299,23506981,mismatch
614594,1963354,1963355,mismatch
3948153,418627,420141,mismatch
1736292,56013679,1154787,mismatch
134555,2254602,2226754,mismatch
2795908,12602570,971084,mismatch
3473921,435181,56067359,mismatch
161218,1442865,56122482,mismatch
263512,947607,947530,mismatch
2739262,741528,741526,mismatch
2914548,655402,12624078,mismatch
3168356,722533,20105484,mismatch
4238836,55824834,55830060,mismatch
3059579,820117,29400046,mismatch
749274,2344078,2314835,mismatch
312523,2344070,56122490,mismatch
6697216,779250,20246919,mismatch
7577098,779256,23388484,mismatch
3530049,117718,55913684,mismatch
724584,29400146,819997,mismatch
724497,29400145,820196,mismatch
3981467,149571,149570,mismatch
3007408,599327,599328,mismatch
3133463,865284,865087,mismatch
3470177,56068112,456790,mismatch
67431,2254949,2240730,mismatch
123802,2254945,2239904,mismatch
123934,2254940,2239712,mismatch
55322,1516213,1516212,mismatch
3529432,119097,55897860,mismatch
5352937,23494255,55815521,mismatch
4176428,55841792,55841406,mismatch
116050,2248726,2248776,mismatch
3982170,148545,148544,mismatch
3123315,759619,12689543,mismatch
2518207,759616,12688754,mismatch
3625693,26805180,395857,mismatch
3627549,26805181,394104,mismatch
2861116,680988,12623878,mismatch
2885991,12624181,668100,mismatch
2452651,1374717,56014737,mismatch
3176031,716240,12679615,mismatch
2836581,12625666,693080,mismatch
2830912,12625667,695628,mismatch
4908218,55831451,55823380,mismatch
2735331,747051,29382123,mismatch
6613341,12661088,590213,mismatch
3127736,754814,754809,mismatch
3127736,754810,754809,mismatch
5262576,55832590,55832760,mismatch
131161,2231322,2230979,mismatch
4898384,55831837,55830317,mismatch
3514676,150917,55921034,mismatch
209877,1476177,1476178,mismatch
1611234,1225126,1225952,mismatch
6360912,20226092,12692682,mismatch
6355177,763643,29370285,mismatch
3120032,762954,12692154,mismatch
2515791,763641,15003359,mismatch
2964051,20074620,20071941,mismatch
2935816,12634354,645296,mismatch
4160110,55841212,55840722,mismatch
4884116,2434737,2359573,mismatch
2030070,2266005,2266780,mismatch
306641,2343610,55966441,mismatch
7286730,12684957,785154,mismatch
5803472,55817151,55816418,mismatch
2820577,700334,12623799,mismatch
6347106,55817150,55816572,mismatch
4669976,55828342,55828141,mismatch
5519532,55828344,55827680,mismatch
7287309,785664,12685214,mismatch
7285199,785660,12685211,mismatch
7287598,785666,12685216,mismatch
3037140,576492,20180421,mismatch
7286985,785667,12685217,mismatch
5097218,23505845,55836858,mismatch
1518296,2264934,56121541,mismatch
7287264,12684331,20104362,mismatch
3137421,864237,863671,mismatch
5369536,23506924,55814729,mismatch
214481,1474592,1291808,mismatch
6359199,12694833,769049,mismatch
6362994,756778,12689117,mismatch
4243752,23506928,55822822,mismatch
4907102,55829777,55830519,mismatch
3469194,425807,425744,mismatch
7286290,784872,12684743,mismatch
2964556,560750,20071924,mismatch
2964550,560751,20071640,mismatch
143841,2224216,2224612,mismatch
3179857,713085,20149616,mismatch
2845565,689355,12635078,mismatch
1274714,29087579,2291150,mismatch
3663243,439019,460197,mismatch
252360,964014,957089,mismatch
5249202,55832783,55831120,mismatch
683367,879805,15001288,mismatch
2512251,770865,12695733,mismatch
3048234,811779,811780,mismatch
2818879,12622756,701391,mismatch
6318324,56125110,26803875,mismatch
113136,2251717,2255255,mismatch
7286331,28996954,28997172,mismatch
2895574,663804,12623286,mismatch
2741918,737662,737655,mismatch
6356159,12693510,20228142,mismatch
3490939,108621,108622,mismatch
3692509,420521,419231,mismatch
3929530,420526,419238,mismatch
3948094,420522,420143,mismatch
3694609,420520,419036,mismatch
3929530,420529,419238,mismatch
3929493,420525,420343,mismatch
618216,480649,480648,mismatch
3655389,372943,26810082,mismatch
608647,2264981,2260871,mismatch
2861973,12623253,680383,mismatch
2866753,12623250,677322,mismatch
2832506,12623259,694854,mismatch
2845503,12623257,689380,mismatch
6357803,12689004,22661543,mismatch
3119641,763481,12694895,mismatch
4688106,55826749,55820481,mismatch
5789312,55816415,55816682,mismatch
3653523,373934,26810253,mismatch
703596,924812,924811,mismatch
2979409,624661,624673,mismatch
2954601,635947,12625649,mismatch
4914862,55831058,55833264,mismatch
2712434,890536,890538,mismatch
2991633,20186735,613365,mismatch
796263,24907702,24914710,mismatch
6347091,55817128,23508323,mismatch
1661463,1140473,1136146,mismatch
2271864,56041793,735969,mismatch
2270579,56041799,737720,mismatch
3074241,790769,12609334,mismatch
1574023,1252498,56124378,mismatch
2896727,663233,12623910,mismatch
6356029,23388476,779209,mismatch
2962627,561685,20071781,mismatch
255803,959234,959210,mismatch
3304405,559865,20074375,mismatch
1723477,1165092,1198957,mismatch
3007974,615333,29330633,mismatch
2965715,20071565,20071564,mismatch
2965699,20071568,560176,mismatch
2965724,20071563,20071562,mismatch
2965111,560484,20071365,mismatch
2965100,560489,20071615,mismatch
3057124,29401196,822721,mismatch
3060910,29401192,818782,mismatch
5277166,55832746,55832428,mismatch
3125069,23415407,757592,mismatch
5278205,23508342,55822312,mismatch
2966813,559545,20073862,mismatch
4528178,55834102,55834893,mismatch
2660313,782787,12683700,mismatch
2658394,12684491,784385,mismatch
2100460,1051522,1062280,mismatch
2808306,20157004,12634650,mismatch
591562,843795,842787,mismatch
117960,2246566,2255117,mismatch
686206,15001339,866342,mismatch
2950635,637991,12622795,mismatch
1590916,1229695,1252294,mismatch
2829402,12636329,696381,mismatch
2929855,12636320,648239,mismatch
4706361,55826829,55828102,mismatch
1608527,55946268,1226059,mismatch
750249,55966360,2312777,mismatch
4172300,55841105,55840928,mismatch
4148812,55841109,55840769,mismatch
5561021,55814432,55815197,mismatch
5356669,55814434,55815422,mismatch
2499116,1256458,1254313,mismatch
2933798,646344,12622905,mismatch
2933799,646341,12635165,mismatch
2929594,12635482,648400,mismatch
3076979,788301,12608080,mismatch
6358986,20223876,12694123,mismatch
5565512,23495445,55814002,mismatch
3137472,864221,864260,mismatch
3649916,26810650,375704,mismatch
3126065,12691168,756546,mismatch
5167937,55835163,55834765,mismatch
4000821,55885009,128756,mismatch
5748485,55816896,55817727,mismatch
2416971,1337914,56061075,mismatch
4898725,55832589,23506662,mismatch
118994,2255074,2218622,mismatch
118826,2255078,2245601,mismatch
119010,2255072,2245400,mismatch
133384,2255070,2228485,mismatch
2180118,28644852,2351156,mismatch
7220082,55836917,55836152,mismatch
2656830,11374,20094008,mismatch
261998,950077,950073,mismatch
261998,950074,950073,mismatch
3701527,26793574,160136,mismatch
3114434,769361,778857,mismatch
3453586,56125181,457823,mismatch
3981464,149599,149598,mismatch
3057102,822745,29401856,mismatch
3060998,818693,29401235,mismatch
3110589,12688397,773536,mismatch
2514651,29372703,765799,mismatch
2515962,29372702,29372668,mismatch
6358237,12689075,772098,mismatch
2975853,621161,56549298,mismatch
5373660,23507100,55813035,mismatch
124144,2238203,2254936,mismatch
124146,2238204,2254935,mismatch
5354302,23494497,55813704,mismatch
1792374,2162715,12687701,mismatch
1311207,995137,995156,mismatch
3941377,418832,420199,mismatch
3941300,418835,420335,mismatch
1311207,995132,995156,mismatch
1311207,995138,995156,mismatch
6122645,4013,23389270,mismatch
1598417,55946801,55946046,mismatch
1153079,1226246,1225986,mismatch
730047,837360,837361,mismatch
2837575,692582,12622812,mismatch
1608399,1225847,1225505,mismatch
617229,481489,481487,mismatch
2853700,685099,12634258,mismatch
2928738,648855,12635483,mismatch
3109771,773838,12691645,mismatch
2783475,12602616,979017,mismatch
2786626,12602618,977235,mismatch
2791814,12602610,973913,mismatch
2798551,12602615,969485,mismatch
5366179,55813707,55814413,mismatch
5337636,55813706,55815194,mismatch
4924304,55832702,55830687,mismatch
2655628,12681,12682,mismatch
5289311,55820213,55820103,mismatch
604059,899559,899563,mismatch
2812915,704554,12634328,mismatch
3046526,813653,22528211,mismatch
8150372,28737348,28737349,mismatch
4832028,55824366,55830368,mismatch
4019621,55905398,55907329,mismatch
5406122,55813465,55814643,mismatch
6534757,12680368,22745729,mismatch
3467757,427627,458982,mismatch
126627,2254845,2236028,mismatch
126628,2254844,2219657,mismatch
126672,2254841,2237054,mismatch
1160478,2254849,2228553,mismatch
3515384,149636,149637,mismatch
2736865,29386044,744935,mismatch
3119472,764371,764370,mismatch
4887084,55830508,55831925,mismatch
3045564,22528231,814708,mismatch
3044669,22528232,22528210,mismatch
716671,22528237,55847902,mismatch
716671,22528235,55847902,mismatch
2749017,732580,732579,mismatch
5197883,55835973,55835777,mismatch
4561926,55835974,55839130,mismatch
2965671,560190,20073774,mismatch
116402,2255163,2246976,mismatch
116319,2255167,2246731,mismatch
116345,2255165,2248166,mismatch
116390,2255164,2247009,mismatch
117901,2255161,2246654,mismatch
120134,2255168,2246733,mismatch
5041732,55821175,55821669,mismatch
1311225,995119,995123,mismatch
3119561,12689961,763559,mismatch
3559235,62520,62504,mismatch
3559235,62522,62504,mismatch
3397544,438934,436653,mismatch
257393,956631,956655,mismatch
6358671,12691869,771851,mismatch
4922850,55831031,55832636,mismatch
2850293,686946,12632757,mismatch
2785778,977628,12602585,mismatch
2919977,12634304,652799,mismatch
732920,56039990,835198,mismatch
2852299,685869,12635274,mismatch
290845,1940284,55873080,mismatch
7176044,55836991,56205023,mismatch
3999210,130931,150103,mismatch
1620989,1200277,55947447,mismatch
1156588,1225625,55946121,mismatch
1217658,2269654,2269653,mismatch
2818818,701440,12634866,mismatch
5375533,55814753,55815002,mismatch
114275,2250377,2255211,mismatch
4994608,55828447,55829494,mismatch
2264351,23413019,746422,mismatch
2265525,23413018,744559,mismatch
3115874,22661128,768031,mismatch
6356314,22661124,12693671,mismatch
5269429,55831135,55831683,mismatch
6360681,22661307,12688555,mismatch
6360680,22661306,12688554,mismatch
6360666,22661300,12688540,mismatch
1515454,2266102,2266627,mismatch
6360673,22661303,12688547,mismatch
6360685,22661309,12688560,mismatch
2925507,12632548,650277,mismatch
3057401,822469,29400659,mismatch
1726961,1162299,1175323,mismatch
1720397,1167516,56121412,mismatch
6347587,55820858,55820841,mismatch
2820799,700216,12623542,mismatch
3121502,761490,761491,mismatch
5041303,55820852,23507476,mismatch
3125867,756819,29372327,mismatch
2818030,701937,701933,mismatch
2934453,646007,12623749,mismatch
3461582,435358,424717,mismatch
3117641,20224511,766364,mismatch
1716858,1199096,1170284,mismatch
1811103,2161843,20071187,mismatch
1815395,2161841,12687594,mismatch
1282771,23706743,2269144,mismatch
7648379,23706742,2269143,mismatch
1282630,23706745,2268968,mismatch
2908796,658077,12623588,mismatch
3473956,56066657,55943683,mismatch
3450684,56066652,447876,mismatch
3483552,55914374,55894483,mismatch
2639436,33192,33213,mismatch
1519924,2261249,2264614,mismatch
5387813,55813572,55813090,mismatch
3165691,12682178,724892,mismatch
3165690,12682177,724893,mismatch
3123620,759045,12689896,mismatch
135053,2231682,2217815,mismatch
5371218,55812955,23506999,mismatch
3899887,346762,28358242,mismatch
6957910,932533,932531,mismatch
3698314,420224,419499,mismatch
3943728,420227,419503,mismatch
3698325,420223,420222,mismatch
3931488,420220,420465,mismatch
3943682,420229,420221,mismatch
2977220,20217860,626704,mismatch
140704,2220006,2254435,mismatch
3486270,468388,26805724,mismatch
2836658,693028,12636335,mismatch
5288072,55820587,23505472,mismatch
3662456,460977,460978,mismatch
3389450,460974,448119,mismatch
4740173,55820584,55827180,mismatch
2815059,703434,12623096,mismatch
132458,2231386,2254659,mismatch
7287120,20075392,20104142,mismatch
6957079,55898080,55913694,mismatch
3666333,368436,56123501,mismatch
3666409,368435,367619,mismatch
139373,2221654,2254475,mismatch
3450144,448496,56067451,mismatch
3061344,12605512,802222,mismatch
2816687,702623,12622897,mismatch
3123258,12690858,20222791,mismatch
3874949,419937,349087,mismatch
3662374,448057,461035,mismatch
2998785,22657389,22657374,mismatch
2998785,22657384,22657374,mismatch
2998785,22657382,22657374,mismatch
3119212,763879,12691853,mismatch
3118854,12691606,20227992,mismatch
1569620,1252570,1245055,mismatch
3181122,711778,711777,mismatch
2525287,712484,712485,mismatch
2957463,634591,12632573,mismatch
3117134,766853,766852,mismatch
3527207,124593,124594,mismatch
5364905,23506760,55814570,mismatch
6613463,12642824,588493,mismatch
5127531,55836258,23507145,mismatch
2792235,12602562,973650,mismatch
2790804,12602565,974540,mismatch
4741293,55826742,55828009,mismatch
2792196,12602569,973673,mismatch
3711668,26793235,155775,mismatch
3714939,26793233,154576,mismatch
4012685,117520,117519,mismatch
1525988,2264216,2256094,mismatch
2967003,559449,20071878,mismatch
3996069,133475,133481,mismatch
2030474,2265871,2265872,mismatch
2032220,2265877,2265978,mismatch
6100581,23402792,23401903,mismatch
2869244,12636498,676197,mismatch
3167032,723802,723804,mismatch
3823224,55911239,55911647,mismatch
5339995,55815769,55815445,mismatch
5373201,55815765,55815153,mismatch
1683038,22723360,1199907,mismatch
6087592,23389163,3994,mismatch
5409286,55815621,55812932,mismatch
5409974,55814313,55815436,mismatch
5397185,55814314,55813942,mismatch
5408493,55814318,55814836,mismatch
4170145,55841006,55840851,mismatch
5396620,55814317,23507929,mismatch
5351112,55814312,55814603,mismatch
2979162,624901,20217579,mismatch
2736440,745498,29382105,mismatch
4024002,55897211,55895899,mismatch
2854892,684533,12622709,mismatch
2742371,743258,737019,mismatch
2819568,700947,12635220,mismatch
2423046,1334442,56061064,mismatch
3010394,597418,597419,mismatch
3060562,29402105,819101,mismatch
2929871,12623439,648226,mismatch
2958937,12623434,20159289,mismatch
2937096,12623436,644661,mismatch
3467735,427660,427666,mismatch
7286737,785135,12684938,mismatch
7286669,785137,12684940,mismatch
3119605,12693212,763509,mismatch
5161598,55833955,55833820,mismatch
2961736,20073840,562110,mismatch
3631612,26804978,468483,mismatch
3466905,428597,428593,mismatch
5366560,23497275,55814730,mismatch
4888922,55830009,55830786,mismatch
4912980,55830008,55831020,mismatch
4900048,55830002,55829835,mismatch
2880912,670265,12634371,mismatch
1619363,1225930,55947216,mismatch
3390653,446583,460737,mismatch
3700563,26793490,160445,mismatch
3706567,26793492,158108,mismatch
3714734,26793491,154693,mismatch
3703229,26793493,159442,mismatch
2977119,626803,20202662,mismatch
7285412,12685076,785386,mismatch
4878000,55822775,55823522,mismatch
6317420,56125058,425531,mismatch
6361865,776435,12691080,mismatch
4726398,55828386,55827163,mismatch
2937956,56556598,55965869,mismatch
1704265,1180042,56121275,mismatch
3625613,26805437,468683,mismatch
3515192,149962,149964,mismatch
3140452,863381,862232,mismatch
2643143,32879,28203,mismatch
2639684,32877,32878,mismatch
3117471,766522,776824,mismatch
2651004,18461,18467,mismatch
5103328,55836400,55836433,mismatch
2518436,759339,20227529,mismatch
1522530,2258872,2264551,mismatch
2939990,643200,12623276,mismatch
4904787,23507349,55830825,mismatch
2268806,736614,740199,mismatch
4569584,55843375,55843231,mismatch
3465135,431251,431250,mismatch
2824593,698384,12622815,mismatch
2707261,892528,892629,mismatch
2776281,550706,12675492,mismatch
1276574,56122322,29110680,mismatch
2455553,56014831,1372750,mismatch
2831731,695273,12622790,mismatch
2955025,635734,12623683,mismatch
3060455,29401333,819210,mismatch
2635080,38811,28835434,mismatch
2806322,707876,12623836,mismatch
2806325,707873,12624167,mismatch
3219968,29340965,20134441,mismatch
3385536,441872,431770,mismatch
1262265,2282813,29213690,mismatch
2902628,660815,660805,mismatch
4017164,55893033,55920548,mismatch
667465,869465,880087,mismatch
3050616,808948,55847821,mismatch
2954608,635950,12622829,mismatch
3044611,815682,55848186,mismatch
3385261,461560,448113,mismatch
3141888,862950,55966723,mismatch
2079020,23417006,1102891,mismatch
3118681,764214,12691700,mismatch
3123521,759247,12693181,mismatch
7129161,55831298,55831672,mismatch
6534812,721927,29340310,mismatch
5402664,55812790,23508151,mismatch
1692989,1175334,1188341,mismatch
5165752,55834806,55833842,mismatch
5147394,55834803,55834580,mismatch
5173460,55834808,55834678,mismatch
3175833,20126950,716387,mismatch
137215,2223940,2254511,mismatch
2980428,22757762,627655,mismatch
4914853,55831764,55830347,mismatch
6361847,777871,12691109,mismatch
2938241,12634626,644151,mismatch
2814582,12634624,703705,mismatch
